  5.2908473732E-12    3.8527775927E-11  
  5.0839527300E-12    3.6656818101E-11  
  4.8832525937E-12    3.4857999820E-11  
  4.6887076215E-12    3.3130136392E-11  
  4.5002777139E-12    3.1471968770E-11  
  4.3179191472E-12    2.9882162501E-11  
  4.1415825917E-12    2.8359308842E-11  
  3.9712117498E-12    2.6901927570E-11  
  3.8067423821E-12    2.5508470948E-11  
  3.6481016014E-12    2.4177328562E-11  
  3.4952074359E-12    2.2906832916E-11  
  3.3479687662E-12    2.1695266119E-11  
  3.2062856513E-12    2.0540867298E-11  
  3.0700500243E-12    1.9441840674E-11  
  2.9391466678E-12    1.8396364310E-11  
  2.8134542376E-12    1.7402598656E-11  
  2.6928462004E-12    1.6458694679E-11  
  2.5771916382E-12    1.5562801485E-11  
  2.4663559204E-12    1.4713073239E-11  
  2.3602013306E-12    1.3907675587E-11  
  2.2585877105E-12    1.3144791646E-11  
  2.1613731611E-12    1.2422627644E-11  
  2.0684147987E-12    1.1739418222E-11  
  1.9795695248E-12    1.1093431319E-11  
  1.8946947475E-12    1.0482972499E-11  
  1.8136489973E-12    9.9063886207E-12  
  1.7362923816E-12    9.3620706663E-12  
  1.6624869232E-12    8.8484560431E-12  
  1.5920967779E-12    8.3640301364E-12  
  1.5249884311E-12    7.9073275569E-12  
  1.4610309048E-12    7.4769330625E-12  
  1.4000959937E-12    7.0714822504E-12  
  1.3420585145E-12    6.6896620230E-12  
  1.2867965223E-12    6.3302107336E-12  
  1.2341914749E-12    5.9919180833E-12  
  1.1841283074E-12    5.6736246045E-12  
  1.1364954463E-12    5.3742209119E-12  
  1.0911847754E-12    5.0926467008E-12  
  1.0480915799E-12    4.8278895782E-12  
  1.0071144948E-12    4.5789838149E-12  
  9.6815545895E-13    4.3450090271E-12  
  9.3111968104E-13    4.1250888339E-12  
  8.9591560612E-13    3.9183894796E-12  
  8.6245487579E-13    3.7241184200E-12  
  8.3065227241E-13    3.5415228652E-12  
  8.0042564343E-13    3.3698882831E-12  
  7.7169580697E-13    3.2085368760E-12  
  7.4438644537E-13    3.0568260574E-12  
  7.1842399594E-13    2.9141469550E-12  
  6.9373754902E-13    2.7799229714E-12  
  6.7025875960E-13    2.6536084154E-12  
  6.4792177713E-13    2.5346872223E-12  
  6.2666319181E-13    2.4226717573E-12  
  6.0642199525E-13    2.3171017003E-12  
  5.8713955145E-13    2.2175430036E-12  
  5.6875957471E-13    2.1235869124E-12  
  5.5122811166E-13    2.0348490362E-12  
  5.3449352688E-13    1.9509684660E-12  
  5.1850649101E-13    1.8716069241E-12  
  5.0321997097E-13    1.7964479395E-12  
  4.8858922181E-13    1.7251960377E-12  
  4.7457177879E-13    1.6575759386E-12  
  4.6112744771E-13    1.5933317486E-12  
  4.4821829191E-13    1.5322261453E-12  
  4.3580861293E-13    1.4740395437E-12  
  4.2386492310E-13    1.4185692423E-12  
  4.1235590851E-13    1.3656285497E-12  
  4.0125238036E-13    1.3150458892E-12  
  3.9052721468E-13    1.2666638898E-12  
  3.8015527973E-13    1.2203384652E-12  
  3.7011335202E-13    1.1759378919E-12  
  3.6038002158E-13    1.1333418926E-12  
  3.5093558823E-13    1.0924407358E-12  
  3.4176195031E-13    1.0531343576E-12  
  3.3284248841E-13    1.0153315186E-12  
  3.2416194643E-13    9.7894900160E-13  
  3.1570631366E-13    9.4391086416E-13  
  3.0746271384E-13    9.1014776240E-13  
  2.9941931228E-13    8.7759638279E-13  
  2.9156526335E-13    8.4619905332E-13  
  2.8389073777E-13    8.1590365901E-13  
  2.7638708186E-13    7.8666402154E-13  
  2.6910030373E-13    7.5862757268E-13  
  2.6199202285E-13    7.3164154353E-13  
  2.5500840508E-13    7.0550657879E-13  
  2.4814474210E-13    6.8019873703E-13  
  2.4139621290E-13    6.5569449731E-13  
  2.3475790426E-13    6.3197076646E-13  
  2.2822484429E-13    6.0900488400E-13  
  2.2179205146E-13    5.8677462796E-13  
  2.1545459988E-13    5.6525821857E-13  
  2.0920770239E-13    5.4443432614E-13  
  2.0304681018E-13    5.2428207974E-13  
  1.9696772738E-13    5.0478108093E-13  
  1.9096673725E-13    4.8591142337E-13  
  1.8504073413E-13    4.6765371744E-13  
  1.7918735508E-13    4.4998912343E-13  
  1.7340510239E-13    4.3289938932E-13  
  1.6769344877E-13    4.1636689568E-13  
  1.6205291640E-13    4.0037470433E-13  
