0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.565524933262436812e-10 7.660049884416199069e-15
3.000000000000000000e+00 7.378617293640483478e-11 6.486511852475378690e-15
4.000000000000000000e+00 4.161283019860027896e-11 4.544735139916497353e-15
5.000000000000000000e+00 2.633695598550063236e-11 2.802185040016765255e-15
6.000000000000000000e+00 1.807265459317944305e-11 1.544544023436166197e-15
7.000000000000000000e+00 1.316472843277869469e-11 7.678439924414832251e-16
8.000000000000000000e+00 1.003642398367449246e-11 3.529895137262563533e-16
9.000000000000000000e+00 7.930061706095512119e-12 1.633409500259563678e-16
1.000000000000000000e+01 6.446592618529566460e-12 9.000930429528342065e-17
1.100000000000000000e+01 5.363670955692220815e-12 6.430515953016813894e-17
1.200000000000000000e+01 4.549101921971067326e-12 5.213260365010852375e-17
1.300000000000000000e+01 3.919443367896302588e-12 4.169524729211502679e-17
1.400000000000000000e+01 3.421063489455839437e-12 3.180442417187357881e-17
1.500000000000000000e+01 3.020623763758826577e-12 2.408462436166533017e-17
1.600000000000000000e+01 2.693654379476898212e-12 1.940539898495972483e-17
1.700000000000000000e+01 2.421820178996386182e-12 1.726319419574423701e-17
1.800000000000000000e+01 2.193509990503866816e-12 1.643513942931847703e-17
1.900000000000000000e+01 2.000092503926576327e-12 1.601905865211484425e-17
2.000000000000000000e+01 1.834031558463996470e-12 1.540647205918476418e-17
2.100000000000000000e+01 1.690539451441982875e-12 1.469752017893710964e-17
2.200000000000000000e+01 1.565690779423524232e-12 1.415144305153734823e-17
2.300000000000000000e+01 1.456260877793770406e-12 1.395525843081986092e-17
2.400000000000000000e+01 1.359461957747339750e-12 1.422386865810527547e-17
2.500000000000000000e+01 1.273552994894565403e-12 1.485593671099024412e-17
2.600000000000000000e+01 1.197052232844357823e-12 1.570617793456125349e-17
2.700000000000000000e+01 1.128468222784219340e-12 1.666975650758809400e-17
2.800000000000000000e+01 1.066451808368771236e-12 1.766743956111850591e-17
2.900000000000000000e+01 1.010232695542515501e-12 1.868195720162870648e-17
3.000000000000000000e+01 9.591853058224245575e-13 1.971153027945203995e-17
3.100000000000000000e+01 9.127046527204090176e-13 2.075067135000633811e-17
3.200000000000000000e+01 8.702681177281332730e-13 2.177905978904742605e-17
3.300000000000000000e+01 8.313736743322000083e-13 2.277266667741562566e-17
3.400000000000000000e+01 7.955605662382443807e-13 2.371572700054450353e-17
3.500000000000000000e+01 7.625331180280298206e-13 2.462553136224061430e-17
3.600000000000000000e+01 7.320369245023525338e-13 2.552763427090375731e-17
3.700000000000000000e+01 7.038233184597064785e-13 2.644325048423552886e-17
3.800000000000000000e+01 6.776665846893768243e-13 2.737623575714467302e-17
3.900000000000000000e+01 6.533467459783476040e-13 2.832610609384173078e-17
4.000000000000000000e+01 6.306438251136019414e-13 2.929237749853722466e-17
4.100000000000000000e+01 6.093609194309979123e-13 3.027367452610257255e-17
4.200000000000000000e+01 5.893934244618910759e-13 3.126505593405264431e-17
4.300000000000000000e+01 5.706598102865112366e-13 3.226068903056319901e-17
4.400000000000000000e+01 5.530785469850881988e-13 3.325474112380998954e-17
4.500000000000000000e+01 5.365678604885222082e-13 3.424225542767449675e-17
4.600000000000000000e+01 5.210450001303946714e-13 3.522177877886110717e-17
4.700000000000000000e+01 5.064269710949570327e-13 3.619273391977995992e-17
4.800000000000000000e+01 4.926307785664608373e-13 3.715454359284116948e-17
4.900000000000000000e+01 4.795734277291578323e-13 3.810663054045486264e-17
5.000000000000000000e+01 4.671805072173505921e-13 3.904841615707315558e-17
5.100000000000000000e+01 4.554119394655457061e-13 3.997931644531608501e-17
5.200000000000000000e+01 4.442362303583008433e-13 4.089874605984567083e-17
5.300000000000000000e+01 4.336218857801738243e-13 4.180611965532393914e-17
5.400000000000000000e+01 4.235374116157222677e-13 4.270085188641291600e-17
5.500000000000000000e+01 4.139515919571145266e-13 4.358241631679756775e-17
5.600000000000000000e+01 4.048343237269614897e-13 4.445052214625462169e-17
5.700000000000000000e+01 3.961557820554846288e-13 4.530493748358375154e-17
5.800000000000000000e+01 3.878861420729055672e-13 4.614543043758463104e-17
5.900000000000000000e+01 3.799955789094457767e-13 4.697176911705692774e-17
6.000000000000000000e+01 3.724542676953268301e-13 4.778372163080032152e-17
6.100000000000000000e+01 3.652350248778745601e-13 4.858096336873106699e-17
6.200000000000000000e+01 3.583212321728320403e-13 4.936279884523176070e-17
6.300000000000000000e+01 3.516989126130464528e-13 5.012843985580158009e-17
6.400000000000000000e+01 3.453540892313654337e-13 5.087709819593970877e-17
6.500000000000000000e+01 3.392727850606361148e-13 5.160798566114532418e-17
6.600000000000000000e+01 3.334410231337058294e-13 5.232031404691760375e-17
6.700000000000000000e+01 3.278448264834221129e-13 5.301329514875573724e-17
6.800000000000000000e+01 3.224708947527934690e-13 5.368628817110300318e-17
6.900000000000000000e+01 3.173086340254735369e-13 5.433924195417912758e-17
7.000000000000000000e+01 3.123481269952774289e-13 5.497225274714793135e-17
7.100000000000000000e+01 3.075794563560201058e-13 5.558541679917324160e-17
7.200000000000000000e+01 3.029927048015165790e-13 5.617883035941887924e-17
7.300000000000000000e+01 2.985779550255818094e-13 5.675258967704867753e-17
7.400000000000000000e+01 2.943252897220308587e-13 5.730679100122646356e-17
7.500000000000000000e+01 2.902247915846786879e-13 5.784153058111605208e-17
7.600000000000000000e+01 2.862672743847931467e-13 5.835675208213826450e-17
7.700000000000000000e+01 2.824464762034532369e-13 5.885178883474187472e-17
7.800000000000000000e+01 2.787568661991910510e-13 5.932582158563262631e-17
7.900000000000000000e+01 2.751929135305384796e-13 5.977803108151629981e-17
8.000000000000000000e+01 2.717490873560274641e-13 6.020759806909862647e-17
8.100000000000000000e+01 2.684198568341899453e-13 6.061370329508538682e-17
8.200000000000000000e+01 2.651996911235578646e-13 6.099552750618231210e-17
8.300000000000000000e+01 2.620830593826632135e-13 6.135225144909520750e-17
8.400000000000000000e+01 2.590647664214238051e-13 6.168326183703390238e-17
8.500000000000000000e+01 2.561409596553009402e-13 6.198876924922481571e-17
8.600000000000000000e+01 2.533081221511420441e-13 6.226919023139842762e-17
8.700000000000000000e+01 2.505627369757942390e-13 6.252494132928525519e-17
8.800000000000000000e+01 2.479012871961049500e-13 6.275643908861576622e-17
8.900000000000000000e+01 2.453202558789212996e-13 6.296410005512051478e-17
9.000000000000000000e+01 2.428161260910906624e-13 6.314834077452996865e-17
9.100000000000000000e+01 2.403853808994602112e-13 6.330957779257464494e-17
9.200000000000000000e+01 2.380245033708772702e-13 6.344822765498502375e-17
9.300000000000000000e+01 2.357301711728948056e-13 6.356463528791636529e-17
9.400000000000000000e+01 2.334998403758883522e-13 6.365885913922281586e-17
9.500000000000000000e+01 2.313311616509392379e-13 6.373088603718327720e-17
9.600000000000000000e+01 2.292217856691287402e-13 6.378070281007660174e-17
9.700000000000000000e+01 2.271693631015380360e-13 6.380829628618174054e-17
9.800000000000000000e+01 2.251715446192484784e-13 6.381365329377753369e-17
9.900000000000000000e+01 2.232259808933413450e-13 6.379676066114288294e-17
1.000000000000000000e+02 2.213303225948978630e-13 6.375760521655667770e-17
1.010000000000000000e+02 2.194822203949992847e-13 6.369617378829781971e-17
1.020000000000000000e+02 2.176793249647268876e-13 6.361245320464518605e-17
1.030000000000000000e+02 2.159192869751619747e-13 6.350643029387767846e-17
1.040000000000000000e+02 2.141999236404383855e-13 6.337815220502564824e-17
1.050000000000000000e+02 2.125197183469006364e-13 6.322790737012531887e-17
1.060000000000000000e+02 2.108773210239456545e-13 6.305604454196441270e-17
1.070000000000000000e+02 2.092713816009705181e-13 6.286291247333061510e-17
1.080000000000000000e+02 2.077005500073722048e-13 6.264885991701162376e-17
1.090000000000000000e+02 2.061634761725478939e-13 6.241423562579516103e-17
1.100000000000000000e+02 2.046588100258944367e-13 6.215938835246892460e-17
1.110000000000000000e+02 2.031852014968090380e-13 6.188466684982059983e-17
1.120000000000000000e+02 2.017413005146886498e-13 6.159041987063789676e-17
1.130000000000000000e+02 2.003257570089302497e-13 6.127699616770851307e-17
1.140000000000000000e+02 1.989372209089309918e-13 6.094474449382017110e-17
1.150000000000000000e+02 1.975743421440878537e-13 6.059401360176054391e-17
1.160000000000000000e+02 1.962358523175744427e-13 6.022516583226135977e-17
1.170000000000000000e+02 1.949208097276707101e-13 5.983861787783024749e-17
1.180000000000000000e+02 1.936283543464331611e-13 5.943480001891892809e-17
1.190000000000000000e+02 1.923576261459183517e-13 5.901414253597904862e-17
1.200000000000000000e+02 1.911077650981827367e-13 5.857707570946228081e-17
1.210000000000000000e+02 1.898779111752827711e-13 5.812402981982029637e-17
1.220000000000000000e+02 1.886672043492750612e-13 5.765543514750479167e-17
1.230000000000000000e+02 1.874747845922161123e-13 5.717172197296738913e-17
1.240000000000000000e+02 1.862997918761624299e-13 5.667332057665979743e-17
1.250000000000000000e+02 1.851413661731704437e-13 5.616066123903367598e-17
1.260000000000000000e+02 1.839986474552968103e-13 5.563417424054069647e-17
1.270000000000000000e+02 1.828707756945979092e-13 5.509428986163253064e-17
1.280000000000000000e+02 1.817568908631303212e-13 5.454143838276084404e-17
1.290000000000000000e+02 1.806561947235690219e-13 5.397606661839516809e-17
1.300000000000000000e+02 1.795681362010629930e-13 5.339868751907640536e-17
1.310000000000000000e+02 1.784922260113796862e-13 5.280983056936330576e-17
1.320000000000000000e+02 1.774279748702865028e-13 5.221002525381463157e-17
1.330000000000000000e+02 1.763748934935509450e-13 5.159980105698914505e-17
1.340000000000000000e+02 1.753324925969403637e-13 5.097968746344558997e-17
1.350000000000000000e+02 1.743002828962223619e-13 5.035021395774273476e-17
1.360000000000000000e+02 1.732777751071643157e-13 4.971191002443932320e-17
1.370000000000000000e+02 1.722644799455336517e-13 4.906530514809412371e-17
1.380000000000000000e+02 1.712599081270978467e-13 4.841092881326588622e-17
1.390000000000000000e+02 1.702635703676243022e-13 4.774931050451337917e-17
1.400000000000000000e+02 1.692749773828805455e-13 4.708097970639533401e-17
1.410000000000000000e+02 1.682936398886339779e-13 4.640646590347052532e-17
1.420000000000000000e+02 1.673190686006520765e-13 4.572629858029770920e-17
1.430000000000000000e+02 1.663507742347022676e-13 4.504100722143564175e-17
1.440000000000000000e+02 1.653883071131604668e-13 4.435112416447949121e-17
1.450000000000000000e+02 1.644313759848365200e-13 4.365719315917016063e-17
1.460000000000000000e+02 1.634797292051486863e-13 4.295976080828492819e-17
1.470000000000000000e+02 1.625331151295153005e-13 4.225937371460110907e-17
1.480000000000000000e+02 1.615912821133545714e-13 4.155657848089599997e-17
1.490000000000000000e+02 1.606539785120848589e-13 4.085192170994691606e-17
1.500000000000000000e+02 1.597209526811244728e-13 4.014595000453114785e-17
1.510000000000000000e+02 1.587919529758916468e-13 3.943920996742599821e-17
1.520000000000000000e+02 1.578667277518046654e-13 3.873224820140877614e-17
1.530000000000000000e+02 1.569450253642818635e-13 3.802561130925677834e-17
1.540000000000000000e+02 1.560265941687415253e-13 3.731984589374731381e-17
1.550000000000000000e+02 1.551111825206019101e-13 3.661549855765769156e-17
1.560000000000000000e+02 1.541985387752813273e-13 3.591311590376520213e-17
1.570000000000000000e+02 1.532884112881980615e-13 3.521324453484714836e-17
1.580000000000000000e+02 1.523805484147703970e-13 3.451643105368083926e-17
1.590000000000000000e+02 1.514746985104166686e-13 3.382322206304356536e-17
1.600000000000000000e+02 1.505706099305550850e-13 3.313416416571265417e-17
1.610000000000000000e+02 1.496680579649411697e-13 3.244979207511317733e-17
1.620000000000000000e+02 1.487669256406790496e-13 3.177059294726139272e-17
1.630000000000000000e+02 1.478671229192099645e-13 3.109704204882133932e-17
1.640000000000000000e+02 1.469685597619753058e-13 3.042961464645706229e-17
1.650000000000000000e+02 1.460711461304162880e-13 2.976878600683261295e-17
1.660000000000000000e+02 1.451747919859742520e-13 2.911503139661200565e-17
1.670000000000000000e+02 1.442794072900904628e-13 2.846882608245930404e-17
1.680000000000000000e+02 1.433849020042062613e-13 2.783064533103854093e-17
1.690000000000000000e+02 1.424911860897629377e-13 2.720096440901375534e-17
1.700000000000000000e+02 1.415981695082017573e-13 2.658025858304899549e-17
1.710000000000000000e+02 1.407057622209640607e-13 2.596900311980830038e-17
1.720000000000000000e+02 1.398138741894911131e-13 2.536767328595571210e-17
1.730000000000000000e+02 1.389224153752242300e-13 2.477674434815526654e-17
1.740000000000000000e+02 1.380312957396047018e-13 2.419669157307101196e-17
1.750000000000000000e+02 1.371404252440738188e-13 2.362799022736698118e-17
1.760000000000000000e+02 1.362497138500729218e-13 2.307111557770722553e-17
1.770000000000000000e+02 1.353590715190432507e-13 2.252654289075578091e-17
1.780000000000000000e+02 1.344684082124261209e-13 2.199474743317668633e-17
1.790000000000000000e+02 1.335776338916628735e-13 2.147620447163398694e-17
1.800000000000000000e+02 1.326866753878777445e-13 2.097136080842892377e-17
1.810000000000000000e+02 1.317955270109270313e-13 2.048054938841155225e-17
1.820000000000000000e+02 1.309041999403499519e-13 2.000407469206912364e-17
1.830000000000000000e+02 1.300127053556857750e-13 1.954224119988888923e-17
1.840000000000000000e+02 1.291210544364737689e-13 1.909535339235810031e-17
1.850000000000000000e+02 1.282292583622531517e-13 1.866371574996401432e-17
1.860000000000000000e+02 1.273373283125632424e-13 1.824763275319388564e-17
1.870000000000000000e+02 1.264452754669431833e-13 1.784740888253496554e-17
1.880000000000000000e+02 1.255531110049323186e-13 1.746334861847450531e-17
1.890000000000000000e+02 1.246608461060698663e-13 1.709575644149976240e-17
1.900000000000000000e+02 1.237684919498950950e-13 1.674493683209798502e-17
