2.058002819958753341e-12 1.219223525054070939e-11
2.025364429447112698e-12 1.193538836100063291e-11
1.993243659477513334e-12 1.168395231888199916e-11
1.961632300974022244e-12 1.143781313693783980e-11
1.932941655457491087e-12 1.121557905133194982e-11
1.905863754103390849e-12 1.100685247841563949e-11
1.879165177567325476e-12 1.080201039349950237e-11
1.852840612021051883e-12 1.060098050465259349e-11
1.827787436168157187e-12 1.041055266885168226e-11
1.804855163419924079e-12 1.023703398683383600e-11
1.782210609649857400e-12 1.006640744070603397e-11
1.759850165001585126e-12 9.898624825572400544e-12
1.737770264909676408e-12 9.733638739995799991e-12
5.596931682773079042e-12 4.575235360125960087e-11
5.153249630564494735e-12 4.108316461417008840e-11
4.744739307190502780e-12 3.689048282465909633e-11
4.368612566267717386e-12 3.312567899326528255e-11
4.022302284391032826e-12 2.974508666585845439e-11
3.788725075314961678e-12 2.749659257730853542e-11
3.609566811998254894e-12 2.578986768145791952e-11
3.438880444286663349e-12 2.418907990715897164e-11
3.276265359817657122e-12 2.268765369337675583e-11
3.135970734335976033e-12 2.140976891541355361e-11
3.029889632955201446e-12 2.045213710150204415e-11
2.927396957941722775e-12 1.953733894425618852e-11
2.828371322888103237e-12 1.866345854853058603e-11
2.732695447548872859e-12 1.782866571474037805e-11
2.660663935162414191e-12 1.720519057159112856e-11
2.590531111772321486e-12 1.660351858860796997e-11
2.522246929562243101e-12 1.602288730108221988e-11
2.455762659933356253e-12 1.546256090798331640e-11
2.398812676655891472e-12 1.498634441508632787e-11
2.346993332779013457e-12 1.455615982901232513e-11
2.296293394525567292e-12 1.413832373653822605e-11
2.246688680405503361e-12 1.373248167286183447e-11
2.200622389311261123e-12 1.335823426645856749e-11
2.160341337945154059e-12 1.303307592492348913e-11
2.120797606669490877e-12 1.271583239794844074e-11
2.081977699289486453e-12 1.240631102773735356e-11
2.043868366649989082e-12 1.210432384605742341e-11
2.011405424038873475e-12 1.184858141230362336e-11
1.979458093225555414e-12 1.159824235285260243e-11
1.948018184702085587e-12 1.135319250419450792e-11
1.917077639035229037e-12 1.111332011488757546e-11
1.888996611793263218e-12 1.089676446352507576e-11
1.862494708588911105e-12 1.069338643387457512e-11
1.836364616995584760e-12 1.049380426703118797e-11
1.810601120637953131e-12 1.029794711672659537e-11
1.786082469697933038e-12 1.011243163713106906e-11
1.763639998725973781e-12 9.943402673109245004e-12
1.741479521733511315e-12 9.777199022691856124e-12
1.719597495411750346e-12 9.613773460854499987e-12
1.697990420974282363e-12 9.453079551937282125e-12
5.479265191836787980e-12 4.467664053994539556e-11
5.044214579564903835e-12 4.010000313370891632e-11
4.643706744218696115e-12 3.599219260646397283e-11
4.274999008500232060e-12 3.230518272782459545e-11
3.935566462165278557e-12 2.899586703397179602e-11
3.706659116924478603e-12 2.679605658038135239e-11
3.531100896340928073e-12 2.512702762362973054e-11
3.363857626725983847e-12 2.356195641342643931e-11
3.204535487674141931e-12 2.209436779964079928e-11
3.067093637225340584e-12 2.084562974811692673e-11
2.963179262131816861e-12 1.991016590198882757e-11
2.862785548168456141e-12 1.901668172344509987e-11
2.765793213909723678e-12 1.816329334225616266e-11
2.672087019233100006e-12 1.734820142833419536e-11
2.601544101663090024e-12 1.673961431750798414e-11
2.532863512371853831e-12 1.615237687067966161e-11
2.465996086018111544e-12 1.558574012661656967e-11
2.400893955222285385e-12 1.503898139817260677e-11
2.345130998500240666e-12 1.457437701680923520e-11
2.294394027151387501e-12 1.415473915919005561e-11
2.244754751523285428e-12 1.374718387164190501e-11
2.196189422939912568e-12 1.335136326253192323e-11
2.151090095375008157e-12 1.298639813017690765e-11
2.111656255561520744e-12 1.266934824679166865e-11
2.072945317929454898e-12 1.236003881826904439e-11
2.034944030217173235e-12 1.205828086916824934e-11
1.997639383103802432e-12 1.176389003769416640e-11
1.965863088532633648e-12 1.151461389967532209e-11
1.934592257012102369e-12 1.127061990836011193e-11
1.903818848180714796e-12 1.103179613537068816e-11
1.873534949574365921e-12 1.079803302408476051e-11
1.846050649946724971e-12 1.058701251447562192e-11
1.820112551095550097e-12 1.038884764272164866e-11
1.794538897809307383e-12 1.019439196809429444e-11
1.769324569413179121e-12 1.000357606283254622e-11
1.745329093217806088e-12 9.822847726577871043e-12
1.723366011936580423e-12 9.658193657143059769e-12
1.701679312308105894e-12 9.496299577818663167e-12
1.680265516367831015e-12 9.337119224668236414e-12
1.659121189917625153e-12 9.180607109247752362e-12
5.364072449710359138e-12 4.362621926143998123e-11
4.937486547087387430e-12 3.914036969705207389e-11
4.544825527847838228e-12 3.511577592459366137e-11
4.183391464785235526e-12 3.150500949098473398e-11
3.850700987398598789e-12 2.826551875596966493e-11
3.626370754266743866e-12 2.611336827427640846e-11
3.454340697807184183e-12 2.448122359513225639e-11
3.290471511355389108e-12 2.295109165619386122e-11
3.134376054427557295e-12 2.151659643007993846e-11
2.999729326715120021e-12 2.029635543066223784e-11
2.897937681962396926e-12 1.938255666277552612e-11
2.799600195172911623e-12 1.850989967480314428e-11
2.704599654297847302e-12 1.767653214858278156e-11
2.612822824716305104e-12 1.688068516250358183e-11
2.543737908216825497e-12 1.628663665961376273e-11
2.476479646644935812e-12 1.571349332854537630e-11
2.410999741929342533e-12 1.516051949501116894e-11
2.347251173034486378e-12 1.462700537385161123e-11
2.292650632392701641e-12 1.417373440411971341e-11
2.242973543343946317e-12 1.376438861748210972e-11
2.194372856055473516e-12 1.336686497794146587e-11
2.146825247084345190e-12 1.298082205493572975e-11
2.102672689733322528e-12 1.262491232235086230e-11
2.064068331856041221e-12 1.231577149731265275e-11
2.026172736904317276e-12 1.201420047135612532e-11
1.988972892231116268e-12 1.172001388605091495e-11
1.952456024097133644e-12 1.143303092175900976e-11
1.921351924712888747e-12 1.119005969110502911e-11
1.890743337128430294e-12 1.095225200976084861e-11
1.860622367466469495e-12 1.071949814357649892e-11
1.830981247605145978e-12 1.049169069043815492e-11
1.804081055991695412e-12 1.028606558917987770e-11
1.778694824408627381e-12 1.009298186417243272e-11
1.753665816660853125e-12 9.903522588624262117e-12
1.728989006052368173e-12 9.717619726589432181e-12
1.705505594121672031e-12 9.541556464544834060e-12
1.684011710577934967e-12 9.381165360138203310e-12
1.662788706843312749e-12 9.223470388848639126e-12
1.641833169115423690e-12 9.068426229373529480e-12
1.621141726614822035e-12 8.915988322249640721e-12
5.251301449801935963e-12 4.260049511434394360e-11
4.833016720072118420e-12 3.820370125443005987e-11
4.448049848171971366e-12 3.426070015431114751e-11
4.093746948909264878e-12 3.072465589777151820e-11
3.767665528431817347e-12 2.755356649994412825e-11
3.547821483598565253e-12 2.544807294992970007e-11
3.379249136973667634e-12 2.385201774328635688e-11
3.218686391783902381e-12 2.235606411320119542e-11
3.065752677215420171e-12 2.095393387732312663e-11
2.933844576618559575e-12 1.976155427997962849e-11
2.834132553457353255e-12 1.886892879924111729e-11
2.737809424050837000e-12 1.801662303412694059e-11
2.644760010705111511e-12 1.720281575109279078e-11
2.554873050248873667e-12 1.642576798135165399e-11
2.487216165800464563e-12 1.584591667711519261e-11
2.421350937502179945e-12 1.528653488976247296e-11
2.357229919602024503e-12 1.474690001831242944e-11
2.294806922782941323e-12 1.422631497055264267e-11
2.241344694847380193e-12 1.378410526411019351e-11
2.192705462359980355e-12 1.338480291882069360e-11
2.145121745761047774e-12 1.299706769086650347e-11
2.098570639389185581e-12 1.262056450031397347e-11
2.055345078133323917e-12 1.227348873408329465e-11
2.017552841448658577e-12 1.197206238390580527e-11
1.980455501776085671e-12 1.167803880620400232e-11
1.944040281839119633e-12 1.139123619523895687e-11
1.908294639300821864e-12 1.111147721026466095e-11
1.877848584742207821e-12 1.087465346050594330e-11
1.847888284437190850e-12 1.064287723839705678e-11
1.818405988376858129e-12 1.041604096378448695e-11
1.789394070200464474e-12 1.019403934941717662e-11
1.763065632398561264e-12 9.993673395610493489e-12
1.738219582340515862e-12 9.805542098009436546e-12
1.713723675914196331e-12 9.620952379539091687e-12
1.689572978710998739e-12 9.439837569832054329e-12
1.666590755224026947e-12 9.268320379207901347e-12
1.645556092972298636e-12 9.112083132560549817e-12
1.624786917022265699e-12 8.958479596903061821e-12
1.604279876572503095e-12 8.807465375436767103e-12
1.584031663113271642e-12 8.658996819765441892e-12
5.140901278874585443e-12 4.159888742848950382e-11
4.730757318270713252e-12 3.728944823042015447e-11
4.353334870742978770e-12 3.342644564039199620e-11
4.006023395796246592e-12 2.996363103164898501e-11
3.686420623306646494e-12 2.685954690665285374e-11
3.470973635189913338e-12 2.479972748298739448e-11
3.305789940461363701e-12 2.323898346891323426e-11
3.148467340593239367e-12 2.177646319052888712e-11
2.998631725946521109e-12 2.040598504331377748e-11
2.869406890514271001e-12 1.924084493369757983e-11
2.771732249648489064e-12 1.836891181206264135e-11
2.677382454589611476e-12 1.753649189118494222e-11
2.586244327551269131e-12 1.674179456006996318e-11
2.498208543320082451e-12 1.598311035244620889e-11
2.431950333969658320e-12 1.541712267461058612e-11
2.367449444006376166e-12 1.487117753195108610e-11
2.304659265297335783e-12 1.434456518601923663e-11
2.243534425863975572e-12 1.383660103134804334e-11
2.191186903988777100e-12 1.340518684171511161e-11
2.143563957288266632e-12 1.301568519709824506e-11
2.096976040985350908e-12 1.263750092783396637e-11
2.051400659875558574e-12 1.227030519581172455e-11
2.009082731151397808e-12 1.193184727619706639e-11
1.972085616166245645e-12 1.163794552013311842e-11
1.935769800410829496e-12 1.135128306576466077e-11
1.900122737808514691e-12 1.107168159673952226e-11
1.865132113317747763e-12 1.079896718894165744e-11
1.835330249425931161e-12 1.056813736034823416e-11
1.806004572226229746e-12 1.034224156005916395e-11
1.777147473007795586e-12 1.012117432234912509e-11
1.748751464634926738e-12 9.904832435841275990e-12
1.722982686294146293e-12 9.709592756553290341e-12
1.698665378101935806e-12 9.526288378377000862e-12
1.674691272126689324e-12 9.346444546477027783e-12
1.651055524585494541e-12 9.169995930277876763e-12
1.628563843455826904e-12 9.002908799087456781e-12
1.607978637030363160e-12 8.850719055385245006e-12
1.587653629629500755e-12 8.701102004420980779e-12
1.567585532312107210e-12 8.554014156089867846e-12
1.547771097709561932e-12 8.409412755465550845e-12
5.032822094060353635e-12 4.062082918621946648e-11
4.630661572393207429e-12 3.639707420149374210e-11
4.260636715799234540e-12 3.261250538131467791e-11
3.920179641768714984e-12 2.922145613568669849e-11
3.606927661011588779e-12 2.618300828795240696e-11
3.395790355258647075e-12 2.416790003866046217e-11
3.233927623413577421e-12 2.264170513710223728e-11
3.079780192343709292e-12 2.121188893927161952e-11
2.932980306819834813e-12 1.987236516187486442e-11
2.806384485718201432e-12 1.873385607819596099e-11
2.710705839911949501e-12 1.788214501996019578e-11
2.618289185935375431e-12 1.706915592711663443e-11
2.529023312027409214e-12 1.629312835451266517e-11
2.442800797992497387e-12 1.555238189340671045e-11
2.377912506447433174e-12 1.499993193244947084e-11
2.314747847211263940e-12 1.446710603688958097e-11
2.253261035316240584e-12 1.395320712288257922e-11
2.193407501983964236e-12 1.345756286831771907e-11
2.142151566088720875e-12 1.303668470446000118e-11
2.095523780033811353e-12 1.265674677299533740e-11
2.049910931701703652e-12 1.228788165912493033e-11
2.005290929145343705e-12 1.192976665937712829e-11
1.963861671479833779e-12 1.159971565600051648e-11
1.927643032485493994e-12 1.131315320505362960e-11
1.892092357956076387e-12 1.103367006887000785e-11
1.857197328916112807e-12 1.076109135818070005e-11
1.822945853583545989e-12 1.049524650422792866e-11
1.793774616242699625e-12 1.027026081086651738e-11
1.765070184367480932e-12 1.005009811639288956e-11
1.736825088019586932e-12 9.834655030596286775e-12
1.709031976796586175e-12 9.623830379632820520e-12
1.683811017988412078e-12 9.433587407361270615e-12
1.660011252937867480e-12 9.254987573448181445e-12
1.636547884793157187e-12 9.079769051362368135e-12
1.613416158764552532e-12 8.907867824976623307e-12
1.591404598818314429e-12 8.745097658310917292e-12
1.571259289299438026e-12 8.596851747043541650e-12
1.551368995692858545e-12 8.451118883779342216e-12
1.531730489797225616e-12 8.307856467611337707e-12
1.512340584276412057e-12 8.167022619798426957e-12
4.927015100357456066e-12 3.966576670139406372e-11
4.532683702717924999e-12 3.552605558127670551e-11
4.169912437937126325e-12 3.181838472114040462e-11
3.836175405232103660e-12 2.849766431137576666e-11
3.529148863132426745e-12 2.552351033282610678e-11
3.322235588296743825e-12 2.355216978409815801e-11
3.163627472354677691e-12 2.205977779541222719e-11
3.012591526950833038e-12 2.066195177955652384e-11
2.868766246204383167e-12 1.935269952852856170e-11
2.744746277607311119e-12 1.824022618382557642e-11
2.651023074636689900e-12 1.740827729952408223e-11
2.560500181598817125e-12 1.661427415882871680e-11
2.473068319432136958e-12 1.585648603106006466e-11
2.388621940561599296e-12 1.513326112531950328e-11
2.325075397033020469e-12 1.459403046384591134e-11
2.263219436315332568e-12 1.407401375129364572e-11
2.203009082394391852e-12 1.357252635331292059e-11
2.144400555791259838e-12 1.308890803054976706e-11
2.094213562404462110e-12 1.267831251367742512e-11
2.048560248345621862e-12 1.230770692821016448e-11
2.003902164726498397e-12 1.194793468510067887e-11
1.960217615780881983e-12 1.159867910993481952e-11
1.919658461499630307e-12 1.127682916026633289e-11
1.884201999258753610e-12 1.099742520873669696e-11
1.849400424717855093e-12 1.072494399825602097e-11
1.815241641974780728e-12 1.045921400532448134e-11
1.781713778540948607e-12 1.020006795624903752e-11
1.753159887645876724e-12 9.980780295208514680e-12
1.725063603744169611e-12 9.766207022198627793e-12
1.697417593188691993e-12 9.556246784254937299e-12
1.670214639861943820e-12 9.350800407364765758e-12
1.645529909762031473e-12 9.165427799457506435e-12
1.622236725021990655e-12 8.991413190797539130e-12
1.599273265346261416e-12 8.820702419633244869e-12
1.576634863334531431e-12 8.653232759379159281e-12
1.555093223588918161e-12 8.494669307451701978e-12
1.535378454261862294e-12 8.350266175907749877e-12
1.515913619873569987e-12 8.208317791411065276e-12
1.496695551861815871e-12 8.068782425066946763e-12
1.477721121833944124e-12 7.931619057341217778e-12
4.823432528600579902e-12 3.873315930594524082e-11
4.436778898153523426e-12 3.467588131334343848e-11
4.081120006215057764e-12 3.104360104889582346e-11
3.753971267772787215e-12 2.779180022490628596e-11
3.453047265898239456e-12 2.488062382081713146e-11
3.250274059779138378e-12 2.295212660808950844e-11
3.094855528421726554e-12 2.149280689931480022e-11
2.946868653424694113e-12 2.012627223171660812e-11
2.805958074871959863e-12 1.884662323738082881e-11
2.684461864287699184e-12 1.775960324710450984e-11
2.592654370230162725e-12 1.694696683193532764e-11
2.503986654791668064e-12 1.617151469020236181e-11
2.418351338832017316e-12 1.543154535964632883e-11
2.335644715533517911e-12 1.472543523279824318e-11
2.273412325823831735e-12 1.419911277856599102e-11
2.212838095124060089e-12 1.369160235409367574e-11
2.153877842400553254e-12 1.320223157221492012e-11
2.096488563806993092e-12 1.273035207849682502e-11
2.047348336311477982e-12 1.232979180201236437e-11
2.002649233135480572e-12 1.196829268591453430e-11
1.958926031221277229e-12 1.161739241958140055e-11
1.916157424027914463e-12 1.127678025366029328e-11
1.876450191133002548e-12 1.096293044425186727e-11
1.841739945716524117e-12 1.069050856376019172e-11
1.807671764311409743e-12 1.042485619451804456e-11
1.774233770130591058e-12 1.016580511845691077e-11
1.741414306081686123e-12 9.913191297620896114e-12
1.713464759629894082e-12 9.699459160357760816e-12
1.685963800940442550e-12 9.490335168456455055e-12
1.658904230219186492e-12 9.285719968567709185e-12
1.632278963228063731e-12 9.085516349438027060e-12
1.608119114908948974e-12 8.904890909424075736e-12
1.585321778603975410e-12 8.735345188316363026e-12
1.562847626407563319e-12 8.569027552969455705e-12
1.540692076733215971e-12 8.405876541863614964e-12
1.519610371773391017e-12 8.251412329785187343e-12
1.500316983877690159e-12 8.110753478154187840e-12
1.481268550098798787e-12 7.972492387264187947e-12
1.462461960432397569e-12 7.836588183352179556e-12
1.443894144359648862e-12 7.703000689415392231e-12
4.722027613894315168e-12 3.782247904379957657e-11
4.342903295744352335e-12 3.384605257136385441e-11
3.994218284681384223e-12 3.028768350527574184e-11
3.673528655661402662e-12 2.710341982071769035e-11
3.378586702614785932e-12 2.425393034267913092e-11
3.179871259247253385e-12 2.236737084790602977e-11
3.027578570960364418e-12 2.094040804469489220e-11
2.882579593963917458e-12 1.960448065443398097e-11
2.744525012575128203e-12 1.835378092488730381e-11
2.625501511599461367e-12 1.729164453970690072e-11
2.535570794454423983e-12 1.649788085639985526e-11
2.448720454087124799e-12 1.574055446993235529e-11
2.364844979039446748e-12 1.501799274570433464e-11
2.283842471913751880e-12 1.432859983051138735e-11
2.222897205743536811e-12 1.381488165300871836e-11
2.163578288813348522e-12 1.331958163003742876e-11
2.105842321331608646e-12 1.284203942207441540e-11
2.049647061647828856e-12 1.238161836451389739e-11
2.001531880724126721e-12 1.199085175704306744e-11
1.957767146080773443e-12 1.163823859726446110e-11
1.914959354475316694e-12 1.129599467921849479e-11
1.873087581755364608e-12 1.096381507618554007e-11
1.834214465969346817e-12 1.065776932659192943e-11
1.800234809740308428e-12 1.039215736252849422e-11
1.766884642079184116e-12 1.013316495583122714e-11
1.734152301424303790e-12 9.880627134489790836e-12
1.702026342249695992e-12 9.634383037911099602e-12
1.674668410555472524e-12 9.426067423667520853e-12
1.647750223187171134e-12 9.222256030915583011e-12
1.621264711808114909e-12 9.022851468917951500e-12
1.595204921696244596e-12 8.827758452730025857e-12
1.571558847027892766e-12 8.651760053517243364e-12
1.549246853403601325e-12 8.486569790512892830e-12
1.527251631283241627e-12 8.324533547363767211e-12
1.505568683346347759e-12 8.165591103563731948e-12
1.484937138798622363e-12 8.015121362806187144e-12
1.466056167366246919e-12 7.878110780850485586e-12
1.447415267431125340e-12 7.743442259447315864e-12
1.429011386484856911e-12 7.611075763385170795e-12
1.410841510831677011e-12 7.480971941814871835e-12
4.622754574500002119e-12 3.693321037199997557e-11
4.251013960609250855e-12 3.303608246642331738e-11
3.909167013316800753e-12 2.955017269648827280e-11
3.594809821752294648e-12 2.643209004214658161e-11
3.305731786476489718e-12 2.364302202806312162e-11
3.110993423758798742e-12 2.179751302310372380e-11
2.961764101477432661e-12 2.040220670722658211e-11
2.819693068396730495e-12 1.909621698967244111e-11
2.684436952962760698e-12 1.787382652031903661e-11
2.567836138450846016e-12 1.683601636406609918e-11
2.479744052084937420e-12 1.606069543011431616e-11
2.394674049396438305e-12 1.532107905581756068e-11
2.312522454900655496e-12 1.461552299874119673e-11
2.233189149799999616e-12 1.394245873600000532e-11
2.173504529369444831e-12 1.344104790650956888e-11
2.115415050987775080e-12 1.295766924944223311e-11
2.058878082597705935e-12 1.249167427612734365e-11
2.003852131534125643e-12 1.204243781940787504e-11
1.956740725797817736e-12 1.166122901085137231e-11
1.913890927505206721e-12 1.131728653379826231e-11
1.871979477962394253e-12 1.098348847869346202e-11
1.830985828685794095e-12 1.065953564057234503e-11
1.792929395658424387e-12 1.036110258990119932e-11
1.759665026399755062e-12 1.010213256024647784e-11
1.727017813770248917e-12 9.849635343275255643e-12
1.694976307611297962e-12 9.603449154614024921e-12
1.663529270199997796e-12 9.363416253599990149e-12
1.636750490227867325e-12 9.160381584848033003e-12
1.610402783558521820e-12 8.961749484090317454e-12
1.584479210959016923e-12 8.767424486817974218e-12
1.558972944901193936e-12 8.577313198557685556e-12
1.535829769557517501e-12 8.405824707456007434e-12
1.513992834246257107e-12 8.244879310044463370e-12
1.492466383699167018e-12 8.087015516383891101e-12
1.471246003341231425e-12 7.932174323347509007e-12
1.451055051440686547e-12 7.785596924858204872e-12
1.432577721220968664e-12 7.652141030117593514e-12
1.414335676169584653e-12 7.520972753913223036e-12
1.396325920230850838e-12 7.392052883300762127e-12
1.378545495499997765e-12 7.265342877500014726e-12
4.529236928890246614e-12 3.602453131390290007e-11
4.164190845240239517e-12 3.221063116162515948e-11
3.828566636683203362e-12 2.880050682102424788e-11
3.519992967728186098e-12 2.575141073721256004e-11
3.236289627073070440e-12 2.302512101879185494e-11
3.045214203298445001e-12 2.122205323330719139e-11
2.898816684460261970e-12 1.985935635907899690e-11
2.759457170862836398e-12 1.858416010275113436e-11
2.626797313071240651e-12 1.739084593075443746e-11
2.512449008741239293e-12 1.637796691808838029e-11
2.426071097852072675e-12 1.562148430102318430e-11
2.342662856581549044e-12 1.489994289203264246e-11
2.262122187789828364e-12 1.421172879015677021e-11
2.184350504433281322e-12 1.355530263897660718e-11
2.125847688871329092e-12 1.306639462420664521e-11
2.068911736970556051e-12 1.259512037633011326e-11
2.013500683883474118e-12 1.214084388667992233e-11
1.959573688694731944e-12 1.170295208593174061e-11
1.913406753706307301e-12 1.133142244630644631e-11
1.871418627722394103e-12 1.099625140290513275e-11
1.830351896376730063e-12 1.067099435122617655e-11
1.790186340427324913e-12 1.035535804627173471e-11
1.752900697593349646e-12 1.006461501131658235e-11
1.720312113370935534e-12 9.812345915288430238e-12
1.688329391090989137e-12 9.566399932140256235e-12
1.656941267033357216e-12 9.326618573348881745e-12
1.626136686884310933e-12 9.092847322898370792e-12
1.599906564534483261e-12 8.895129458264142558e-12
1.574099542729656222e-12 8.701710835947232311e-12
1.548708796718184028e-12 8.512497971807783970e-12
1.523727611833894885e-12 8.327399414455977917e-12
1.501061837110606058e-12 8.160445414517973955e-12
1.479676125335777568e-12 8.003765940836369600e-12
1.458595096990250899e-12 7.850094692346673358e-12
1.437814411232196908e-12 7.699373911522753936e-12
1.418042456702154460e-12 7.556705506447159437e-12
1.399949189498574628e-12 7.426817045169649699e-12
1.382086780205174133e-12 7.299161172201833419e-12
1.364452283230413983e-12 7.173699512690956481e-12
1.347042790566531275e-12 7.050394351390774850e-12
4.437611131506376873e-12 3.513820876427887823e-11
4.079141013476591830e-12 3.140580487667568750e-11
3.749628102762236533e-12 2.806985941054904987e-11
3.446733236868770363e-12 2.508826028888538872e-11
3.168306210790401136e-12 2.242336860747932308e-11
2.980825826615324546e-12 2.066178572573669694e-11
2.837207111097550545e-12 1.933094986520223554e-11
2.700508067055671640e-12 1.808583380213328715e-11
2.570395298851348392e-12 1.692091628188416665e-11
2.458256555783579893e-12 1.593237940434109280e-11
2.373559870779601492e-12 1.519428425929491968e-11
2.291781322384986545e-12 1.449038265366403309e-11
2.212820369223550265e-12 1.381909051235243563e-11
2.136579933968086746e-12 1.317889714529373479e-11
2.079235784979304737e-12 1.270218435817135820e-11
2.023430708491853125e-12 1.224271543287585232e-11
1.969123396992986365e-12 1.179986661695371081e-11
1.916273651631599177e-12 1.137303672059552608e-11
1.871032455583056914e-12 1.101094357525907270e-11
1.829888856180291391e-12 1.068432300929936152e-11
1.789649995638036264e-12 1.036739107659598777e-11
1.750295978944217307e-12 1.005986038062793789e-11
1.713765674802195190e-12 9.776611557224763054e-12
1.681839283619675777e-12 9.530872000251004991e-12
1.650507661295533410e-12 9.291309218278260746e-12
1.619759727654979155e-12 9.057767955270975520e-12
1.589584608940005096e-12 8.830096857624212065e-12
1.563892010739024427e-12 8.637558091483313997e-12
1.538614684300619199e-12 8.449217600521658189e-12
1.513745917550143981e-12 8.264983842060021325e-12
1.489279106900835420e-12 8.084767269491999115e-12
1.467080977001133071e-12 7.922229130505026078e-12
1.446137251355430312e-12 7.769703694467578186e-12
1.425492513734791483e-12 7.620114806749477421e-12
1.405142495851871625e-12 7.473405930446084684e-12
1.385780923344997899e-12 7.334543344884124880e-12
1.368063808438512404e-12 7.208127922019687960e-12
1.350573205641785165e-12 7.083891347706052458e-12
1.333306219012890094e-12 6.961796068131492695e-12
1.316259989634316499e-12 6.841805176747248546e-12
4.347838910536785325e-12 3.427369267912020104e-11
3.995828247604409567e-12 3.062108826749443025e-11
3.672317147182932438e-12 2.735774798076828854e-11
3.374998221602482299e-12 2.444218729396850688e-11
3.101750894406715265e-12 2.183734275691862740e-11
2.917798885540706509e-12 2.011630942034576368e-11
2.776906947726262234e-12 1.881660291171158467e-11
2.642818267750975293e-12 1.760086990802255077e-11
2.515204336276820105e-12 1.646368491553371356e-11
2.405233010910164480e-12 1.549891477699353049e-11
2.322185225801129163e-12 1.477876683825326653e-11
2.242004911153490466e-12 1.409208014897045615e-11
2.164593059066694698e-12 1.343729995191388720e-11
2.089854080180888202e-12 1.281294373073060495e-11
2.033645906134440872e-12 1.234812602170030983e-11
1.978949492578616604e-12 1.190017059718240363e-11
1.925724179594862271e-12 1.146846574072650226e-11
1.873930400843205724e-12 1.105242192724193550e-11
1.829596578492338614e-12 1.069952858893349647e-11
1.789280696670275347e-12 1.038124302404390364e-11
1.749853191196410536e-12 1.007242569880384844e-11
1.711294486347734011e-12 9.772794955570200350e-12
1.675504375212227747e-12 9.496849450613675880e-12
