  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    6.2085806896E-120  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.2130926446E-108  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  3.2698939685E-51    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    8.8004119674E-49  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.8532432270E-57  
  1.0000000000E-100    1.0000000000E-100  
  4.5069555923E-41    6.8921572210E-52  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    5.1108778648E-44  
  6.2240282440E-36    1.0000000000E-100  
  1.0000000000E-100    1.2250471483E-35  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.1263873870E-31  
  1.0000000000E-100    1.0000000000E-100  
  1.0000000000E-100    1.1429049411E-29  
  1.0000000000E-100    1.2027269381E-28  
  1.0000000000E-100    2.2956511489E-28  
  1.8756642301E-26    2.3715373638E-26  
  5.7281897585E-25    7.9080070090E-25  
  1.8176951436E-23    2.3814737098E-23  
  4.5557501426E-22    5.6868521065E-22  
  9.6265627479E-21    1.1773756170E-20  
  1.7608667360E-19    2.1279723128E-19  
  2.8203780651E-18    3.3734515776E-18  
  3.9863807481E-17    4.7188263045E-17  
  5.0008147541E-16    5.8635267831E-16  
  5.6036389381E-15    6.5059835943E-15  
  5.6375820170E-14    6.4810157928E-14  
  5.1171191194E-13    5.8246375819E-13  
  4.2102006744E-12    4.7448480226E-12  
  3.1539777530E-11    3.5191652709E-11  
  2.1604316944E-10    2.3865490056E-10  
  1.3586641619E-09    1.4858646107E-09  
  7.8751038657E-09    8.5261101865E-09  
  4.2225936292E-08    4.5257794102E-08  
  2.1019097215E-07    2.2301879470E-07  
  9.7459384123E-07    1.0236704678E-06  
  4.2228374426E-06    4.3908427303E-06  
  1.7150969110E-05    1.7653845073E-05  
  6.5485956553E-05    6.6728051263E-05  
  2.3571994755E-04    2.3777777922E-04  
  8.0203074381E-04    8.0091866797E-04  
  2.5860504299E-03    2.5566287818E-03  
  7.9211508103E-03    7.7529390243E-03  
  2.3102043872E-02    2.2386884797E-02  
  6.4295781178E-02    6.1689712311E-02  
  1.7111939916E-01    1.6257093210E-01  
  4.3638820115E-01    4.1054568794E-01  
  1.0684037093E+00    9.9541896543E-01  
  2.5158176243E+00    2.3215354152E+00  
  5.7076824043E+00    5.2171388992E+00  
  1.2496751789E+01    1.1316315349E+01  
  2.6447026992E+01    2.3729459975E+01  
  5.4181612100E+01    4.8177437349E+01  
  1.0760787355E+02    9.4842956499E+01  
  2.0746511315E+02    1.8129071669E+02  
  3.8879291976E+02    3.3692327344E+02  
  7.0908789570E+02    6.0956616608E+02  
  1.2600875036E+03    1.0749030026E+03  
  2.1842700046E+03    1.8495937702E+03  
  3.6972601901E+03    3.1089887443E+03  
  6.1173494704E+03    5.1103750301E+03  
  9.9032441886E+03    8.2226424150E+03  
  1.5700922457E+04    1.2963112738E+04  
  2.4400094802E+04    2.0042032067E+04  
